0.328792751,2.812076569,4.57900095,4.316274166,3.522134542,2.260985613,1.897148132,3.280791998,1.832632542,3.164418459,1.588458657,3.792273998,4.436085701,3.525221825,4.642776966,4.345887661,4.010384083,3.096158504,2.936558962,3.464426994,3.186328888,3.245218754,2.79666543,1.169446945,2.915605068,1.056742787,2.846739292,2.813257933,3.170662403,1.705553651,2.365618467,2.455767155,2.460941076,1.962293267,2.318981171,0.763333261,1.0951401,0.886511862,0.063512072,0.905477643,1.301117301,0.660987914,1.013029218,0.134629905,0.002661888,1.659551978,0.065278016,0.883928716
0.936988592,2.355909586,0.829904497,1.723321199,1.659208298,3.136015177,2.181589842,0.91563046,2.688869476,3.015931606,2.066574335,2.267097473,2.678904295,1.587447762,0.621905446,0.957694292,0.58986932,1.806610465,4.312133789,1.292530417,1.941477656,2.601567268,2.177857161,2.313780308,1.626861691,2.409662724,2.740922213,1.289520383,2.133206844,1.862382174,2.100872755,1.798793674,0.93992275,2.462871075,2.428277254,0.536553204,2.181774139,3.24182725,2.890446901,3.533091307,3.549369335,3.177517653,3.693566799,1.803108573,1.627305508,0,1.142289758,0.661183417
0.610352814,2.359253645,2.13929534,3.141922235,2.023558617,1.580465555,1.263620257,2.045745611,2.103008032,1.796863914,1.897195339,2.574367046,2.852725983,2.054867029,2.983868361,2.183175087,3.403613567,2.815703869,3.954926968,2.871624231,3.856197357,3.559136868,4.818510056,3.310619593,3.565395355,2.262196541,2.513149738,3.525968075,2.761938334,4.003726006,2.973567009,3.98850131,2.026669741,3.334115505,3.012276411,3.816183329,2.966710091,1.842128754,1.955671549,3.235029697,0.796068609,2.950814009,3.11223197,2.186727047,1.385226369,2.903691769,2.212014198,1.851266623
1.354987979,2.532792807,2.32630372,1.756760955,1.789461851,2.046370745,1.318339825,1.784997225,1.538110256,3.495170593,1.519800067,3.295450926,3.483589888,1.981145263,3.13653326,1.919327617,1.407320857,3.272582293,1.637153745,3.412541389,2.004469633,2.154963017,2.31851244,4.137000084,2.277714491,2.354429722,3.710451365,6.22589159,5.985586643,4.485921383,5.815896988,4.059123516,6.318686962,6.349112034,7.308701038,8.143567085,7.067079544,5.617586613,7.166650295,5.95751667,7.400132179,5.45246315,2.893365145,3.07953763,5.441168785,8.964980125,6.492296219,5.929972649
5.579440594,8.31535244,10.73779869,11.77493763,10.08957863,11.14328957,13.3442564,12.28482723,12.69748878,11.89671135,9.851961136,11.15458298,11.34098148,11.68475342,10.84631538,13.48027611,12.91973686,13.43737221,11.75702477,12.07589817,13.48675251,11.83792591,11.69407845,11.82266426,12.67447567,13.42119217,13.52616882,15.0989027,12.90527534,12.63969517,9.395623207,9.641882896,8.801015854,7.504984856,6.150149822,5.860668659,6.116816521,4.819947243,6.352452755,5.557042599,6.552907467,5.176273823,7.054368019,6.021718979,5.136109352,6.656746864,5.072670937,4.345231056
5.460091591,4.441130161,6.082837105,4.31333065,4.19320631,6.047850132,5.793649673,5.560059071,4.733109951,6.454194069,6.451296329,7.42208004,6.996607304,6.197441101,6.102026939,5.913401127,7.459297657,7.490435123,8.309449196,8.105924606,8.770607948,8.266805649,7.82523489,7.098398685,7.374165535,7.371632099,7.793847561,7.250832558,5.418185711,4.151126385,3.856360435,2.594623089,4.204092979,5.046154499,2.111952782,1.492882371,1.479379892,4.4214921,3.754989386,2.775196791,4.538415432,4.156030178,4.049278259,2.855811834,0.661955893,0.983905256,1.381736875,1.715551019
0.761365473,3.015679836,5.629481316,5.487109661,3.551077366,5.304269791,5.390361309,3.10307169,4.498678684,3.853391409,5.987271786,4.386810303,3.854655743,4.265554428,4.016813755,3.221265554,3.89646554,5.366567135,3.859017611,4.914857388,5.286748409,7.058914661,6.767971992,9.10012722,9.836294174,9.760247231,9.691390991,8.958010674,7.344077587,6.142434597,5.577650547,6.840228558,6.137254238,1.812430859,2.942704678,1.536745906,2.012973309,1.04274106,0.846044719,0.104851685,1.74503243,0.607921541,0.595600069,0.006138766,0.436422646,2.425675631,1.954401135,1.61154902
1.979892254,1.972194791,1.704486966,0.59387207,1.109373212,1.399449944,1.744529605,3.616805077,0.719167948,2.010050774,3.603974342,3.574139833,4.347700119,3.130379677,3.869809628,3.691134214,4.82723093,6.511514664,8.804520607,8.686517715,10.89047623,11.49639893,10.42586613,11.84929943,9.505945206,10.84502792,9.498218536,8.291189194,9.889554024,7.80248785,8.264749527,9.628818512,7.990884781,9.186541557,10.02916145,8.165999413,8.116066933,5.906234264,6.032940865,6.907170773,6.640063286,6.399002552,6.764028072,5.782959938,7.370290756,8.692791939,5.366993904,7.105092525
4.991846085,5.642232895,5.112010479,5.773560047,5.657310009,7.621430874,8.577326775,9.838799477,9.029509544,10.39595127,8.440770149,8.008153915,6.678099632,6.721331596,6.259913921,5.299061775,5.405365467,6.401489735,5.083888054,7.922902584,8.981057167,7.016386509,7.374783039,4.896980762,4.021176338,6.427676678,5.355174541,4.50015831,2.154631138,3.993630648,5.434249878,4.97857666,2.802400827,3.670710325,2.15871954,1.680050969,1.650959015,2.295152903,3.9077847,4.754639626,3.749475002,5.860405445,5.075962543,5.136659622,7.964335442,4.293477058,4.079904556,7.029750347
7.620491505,6.998967171,8.329771042,5.869309425,5.2860322,6.197328091,6.024424076,6.143714905,4.27241993,4.514977455,5.589877129,6.882033348,6.411390781,5.366276264,6.942364216,10.06141949,11.56771755,11.40683079,11.76890755,12.09621716,12.25681019,12.19904423,12.38106823,12.56805897,8.887588501,9.816711426,7.363270283,5.218269348,5.165951729,4.401095867,5.034879208,2.708373308,2.08608079,2.245787621,1.09718883,1.87663424,0.18099229,0.242739618,0.009212839,1.58771503,2.35911274,2.192833662,1.869144559,2.149862528,2.831951618,3.516222954,2.56334281,2.87886548
3.484711409,2.457638979,3.09730792,2.520189047,2.793668509,2.986900091,2.38862443,2.302513599,2.925737143,3.29299593,2.71826601,1.567121029,2.305335522,0.757141113,1.033059835,2.037346125,1.273315191,0.997174919,1.414785147,1.674052119,2.082163334,3.781135321,1.719029069,4.241940498,2.955874205,5.220580101,3.913745165,5.358830929,9.658664703,12.12874126,7.464687824,5.891335964,7.493009567,8.21139431,6.908754349,7.295145035,12.66992092,13.04009628,11.95017815,12.67296982,12.59552288,12.24406052,13.45275879,11.7531147,13.4181881,14.66130257,13.16378784,12.63143635
11.2987299,10.90406132,12.41064739,10.89459515,11.16860294,10.99088097,10.66954613,11.44545269,11.44545269,9.656869888,9.656869888,8.528958321,9.208200455,11.02078438,11.89394093,12.00410557,13.15821362,13.85907841,12.20148277,10.89866161,11.9189539,9.072628021,10.66831875,13.02490807,11.16250515,11.40419102,10.93084621,9.693324089,10.8975544,9.258208275,8.43802166,9.710869789,9.718566895,9.920331955,11.05965328,12.07649136,11.6680336,9.295873642,9.382786751,10.0940237,11.31099129,9.415555954,9.777643204,11.00877666,9.297079086,12.53528309,12.49217033,12.07940578
12.08559704,11.20867538,11.63283253,12.09988594,11.77954483,12.06340981,11.77942753,10.9548521,10.55080128,8.718676567,9.274198532,10.14713955,10.11180973,7.806274891,8.559012413,9.911288261,9.918314934,10.19023705,9.781136513,9.029122353,8.263490677,9.220101357,7.332471848,9.10351181,8.008617401,10.07766819,10.67730141,7.542829037,7.606184006,8.786822319,12.18150043,10.58397102,9.580794334,9.540296555,11.50432491,13.69242764,8.185181618,12.35244083,10.07012081,10.98458862,12.22224522,12.1016016,10.74604702,10.29914856,10.6056757,10.52435207,11.12182617,11.82819462
8.820674896,10.39016056,8.80688858,8.881543159,8.224776268,7.517058372,9.987467766,8.526455879,9.506496429,8.829846382,6.323962688,9.006175041,9.152690887,9.209961891,9.042272568,9.451167107,8.828474998,7.801943779,8.852680206,10.31985474,8.553556442,9.22924614,7.13570261,5.649897575,7.614930153,8.788840294,6.649970531,8.230115891,7.171580315,0.417997032,2.46954298,2.493626833,2.787042856,5.309043407,5.717870235,4.077881813,1.571328402,1.993339896,2.692423105,2.13534832,1.662671566,2.674125195,2.318609715,0.692022026,2.913861752,1.930736065,4.375237942,2.177985668
1.621090293,2.449808598,3.261653423,2.19743371,3.547276974,2.256421804,2.207317352,3.550048828,2.587790012,3.264589787,1.574671388,1.597006679,1.871332645,2.711266518,4.265523434,3.541153431,2.672635317,4.757016659,1.492962241,2.138642311,4.556423664,2.624973059,3.062243938,1.220211744,5.551737785,6.690680027,5.643465042,7.354417801,6.08003521,6.816869259,9.293382645,6.467977524,7.622729301,5.34074831,6.543278694,4.281284809,2.823862314,4.223761559,6.319851875,3.525043488,7.040568829,5.97606802,8.599322319,8.793244362,9.668275833,11.74608231,10.64959717,11.52080631
11.70404625,10.59921169,12.52672768,13.14840794,11.97540283,11.81683636,10.87670708,11.03414822,10.73475742,10.87568092,10.31210423,10.79129887,11.05960274,13.17610455,11.48839092,8.980692863,9.514824867,12.02677917,10.48629189,12.96962452,12.18839741,12.17330647,12.30103683,13.26081467,12.69231701,13.86751461,11.56908321,11.10040855,12.71243668,13.06466103,11.06813335,9.612166405,10.78315544,10.94419861,11.53425407,11.78419304,9.989121437,11.67022419,11.55740738,9.682218552,8.837180138,8.935627937,9.863360405,8.387843132,7.159526348,4.915703297,4.050148487,3.052931309
1.541050434,1.087860942,4.277894497,3.272749424,2.606300354,2.208614349,6.027319431,4.608681679,1.4947294,4.340204716,5.515836239,4.995394707,3.726711273,4.566380024,4.647918701,5.222839355,3.598381996,3.74201107,2.449454784,5.049354076,3.782505035,3.108974695,2.062891483,0.87051028,1.580736279,1.33626008,0.481972724,0.583405495,0.969123542,0.328071922,0.681586802,0.725296021,2.25770402,1.909334779,0.625035524,1.465708256,1.718026042,0.373483717,1.505128145,0.849251688,0.894858778,0.101218157,0.111252204,2.462892056,0.381792665,1.381203771,1.074080586,2.823640347
